05:01:00:315;RICKMERS DALIAN;79;25.41;146.1;1;0;538090156;0;0;11;1;-119.469833;34.086500;105;105;39;1;0;0;1;6;14
05:01:02:872;CARNIVAL IMAGINATION;69;124.2;126.1;1;0;309933000;0;0;8.2;1;-118.061488;33.221373;159;157;38;0;0;0;0;4;15
05:01:02:877;BALTIC HIGHWAY;79;15.74;196;1;0;353729000;0;0;10.1;0;-119.749850;34.186233;286;285;38;0;0;0;0;1;22
05:01:05:499;EAGLEBAY;80;161.7;271.6;1;0;338500000;0;0;13.9;1;-122.522902;34.485450;306.8;306;41;0;0;0;0;0;22
05:01:05:506;MSC CHANNE;74;18.51;184.1;1;0;255805864;0;1;19;0;-119.705397;34.140550;105;105;43;0;0;0;0;1;22
05:01:07:670;MARDINIK;70;104.1;270.5;1;0;538003900;0;0;12.2;1;-121.512335;34.423238;270.1;278;43;0;0;0;0;3;
05:01:07:690;RUBEN LASKER;90;67.83;244;1;0;369970573;7;0;1;1;-120.708235;33.909440;19;346;43;0;0;0;0;6;16
05:01:10:463;NIKOLAOS A;70;91.11;125.8;1;0;538005791;0;0;13.1;1;-118.486068;33.542693;271;273;44;0;0;0;0;0;21
05:01:13:049;YM UNICORN;71;367.5;273.7;3;0;416464000;0;8;18.1;1;-126.130667;34.824667;119.5;117;42;0;0;0;0;160;0
05:01:13:067;CSL TECUMSEH;70;176.5;132.8;1;0;311056900;0;11;14.2;1;-117.634763;32.510308;182.2;178;44;0;0;0;0;6;16
05:01:13:090;MSC CAPELLA;74;321.7;244.4;1;0;373031000;0;245;17.9;1;-124.518788;32.093828;309;310;45;0;0;0;0;7;
05:01:13:107;YM UNICORN;71;367.5;273.7;3;0;416464000;0;247;18.1;1;-126.130500;34.824500;120;117;44;0;0;0;0;160;0
05:01:13:124;ATHENS HIGHWAY;70;732.5;146.4;1;0;432930000;0;0;16.4;1;-113.577550;25.219483;321;321;44;0;0;0;0;1;22
05:01:13:141;SIMONE T BRUSCO;31;32.93;118.3;1;0;367593050;15;0;0;1;-119.202943;34.147745;0;271;46;0;0;1;0;0;22
05:01:13:154;HYUNDAI TOKYO;72;167.9;271.1;1;0;212347000;0;0;19.4;1;-122.632263;34.466370;93.1;92;44;0;0;0;0;2;17
05:01:13:155;OOCL SOUTHAMPTON;70;361;270.7;1;0;477829700;0;0;12;1;-126.023150;34.480600;304;307;46;0;0;0;0;4;17
05:01:13:174;XANTHOS;80;93.01;273.5;1;0;636012425;0;0;13.2;1;-121.314400;34.507467;149;147;46;0;0;0;0;0;22
05:01:15:970;PARADISE;0;26.68;111.2;18;0;338192559;0;0;1;-119.262898;34.243795;360;511;46;0;1;0;1;1;1;0;1;1
05:01:16:002;EVER LIVELY;74;106.5;269.8;1;0;563982000;0;5;15.2;1;-121.554893;34.402172;89.7;87;46;0;0;0;0;3;
05:01:16:026;YM UNICORN;71;367.5;273.7;3;0;416464000;0;247;18.1;1;-126.130333;34.824333;120.2;117;47;0;0;0;0;0;0
05:01:16:044;KRISTINA;70;15.68;188.2;1;0;538004913;0;0;17.8;1;-119.718668;34.182547;294.3;294;49;0;0;0;0;2;18
05:01:18:439;SUEZ CANAL;71;277.1;270.7;1;0;636092654;0;0;13.2;1;-124.548600;34.467233;270;273;46;0;0;0;0;0;22
05:01:18:467;YM UNICORN;71;367.5;273.7;3;0;416464000;0;248;18.1;1;-126.130167;34.824333;120.4;117;49;0;0;0;0;155;0
05:01:18:484;CARNIVAL IMAGINATION;69;124.2;126.1;1;0;309933000;0;0;8.1;1;-118.061322;33.221023;159.1;157;48;0;0;0;0;3;
05:01:18:489;BALTIC HIGHWAY;79;15.74;196.1;1;0;353729000;0;0;10.1;0;-119.750283;34.186350;286;285;46;0;0;0;0;6;18
05:01:20:715;CSL TECUMSEH;70;176.6;132.8;1;0;311056900;0;248;14.2;1;-117.634773;32.509913;181.7;178;51;0;0;0;0;5;1
